Test_ID,Inputs,MMSE,MAE,MSE,RMSE,RSS,R2
1,"['Time', 'Age', 'BiomassEst', 'Protein']",1.1813668807347615,0.0781559944152832,0.025054903778557975,0.136761374771595,0.4509882628917694,0.2625529368718465
2,"['Time', 'Age', 'dBiomassEst', 'Protein']",1.102760632832845,0.04718553895751635,0.00838961855818828,0.09109121312697728,0.15101313591003418,0.8173561096191406
3,"['Time', 'Age', 'BioWeight', 'Protein']",1.1661075353622437,0.07395762205123901,0.018192233517766,0.13204243779182434,0.3274602045615514,0.7280723551909128
4,"['Time', 'Age', 'CPR', 'Protein']",1.1897965669631958,0.08346082145969073,0.022874912557502586,0.140632393459479,0.41174842913945514,0.5487757325172424
5,"['Time', 'Age', 'Carbon_Feed', 'Protein']",1.1670767466227214,0.07474191238482793,0.017592906951904297,0.132582758863767,0.31667232513427734,0.7205771803855896
6,"['Time', 'Age', 'dCarbon_Feed', 'Protein']",1.1846470435460408,0.08054368942975998,0.023559687038262684,0.14530189832051596,0.42407437165578205,0.6973731517791748
7,"['Time', 'Age', 'Biomass0', 'Protein']",1.3512484629948933,0.14239477242032686,0.06645889626815915,0.2284648617108663,1.196260134379069,-0.6277183492978414
8,"['Time', 'Age', 'Induction', 'Protein']",1.1869430541992188,0.08173630014061928,0.023470439327259857,0.1485195830464363,0.4224679172039032,0.7149096330006918
9,"['Time', 'Age', 'CumulativeAge', 'Protein']",1.1600762605667114,0.07114277159174283,0.017790754636128742,0.13167079786459604,0.3202335834503174,0.6578806539376577
10,"['Time', 'Age', 'miuSimp', 'Protein']",1.1359172264734905,0.061621115853389107,0.012674955961604914,0.11174153784910838,0.2281492054462433,0.7115127444267273
11,"['Time', 'BiomassEst', 'dBiomassEst', 'Protein']",1.1118816137313843,0.05090799803535143,0.010065666244675716,0.09567971775929134,0.18118199209372202,0.7221089005470276
12,"['Time', 'BiomassEst', 'BioWeight', 'Protein']",1.231305758158366,0.09817515189448993,0.0349553714816769,0.1717057004570961,0.6291966711481413,0.1443706750869751
13,"['Time', 'BiomassEst', 'CPR', 'Protein']",1.2807929118474324,0.11533189813296,0.0501290758450826,0.19533440470695496,0.9023233453432719,-0.6092368165651957
14,"['Time', 'BiomassEst', 'Carbon_Feed', 'Protein']",1.1819268067677815,0.0794968381524086,0.022933150331179302,0.14514047900835672,0.4127967158953349,0.4023167093594869
15,"['Time', 'BiomassEst', 'dCarbon_Feed', 'Protein']",1.2730501492818196,0.11402299006779988,0.04500425777708491,0.19537622978289923,0.810076634089152,-0.08845559755961101
16,"['Time', 'BiomassEst', 'Biomass0', 'Protein']",1.2268612384796143,0.09259724368651708,0.04166678866992394,0.18405767033497492,0.7500022103389105,-1.5772103865941365
17,"['Time', 'BiomassEst', 'Induction', 'Protein']",1.2365340789159138,0.10135731101036072,0.033819510911901794,0.17657202978928885,0.6087511976559957,0.06886903444925944
18,"['Time', 'BiomassEst', 'CumulativeAge', 'Protein']",1.3126445213953655,0.1282364378372828,0.056171645720799766,0.22202276438474655,1.0110896329085033,-0.3142700393994649
19,"['Time', 'BiomassEst', 'miuSimp', 'Protein']",1.3335006634394329,0.1339674840370814,0.06556577856341998,0.22076310217380524,1.180184006690979,-1.1948300798734028
20,"['Time', 'dBiomassEst', 'BioWeight', 'Protein']",1.1777791579564412,0.07870042199889819,0.020378343140085537,0.13875449697176614,0.36681018273035687,0.6399975518385569
21,"['Time', 'dBiomassEst', 'CPR', 'Protein']",1.1908416748046875,0.08424894014994304,0.022343735210597515,0.14776824166377386,0.4021872282028198,0.6460749904314677
22,"['Time', 'dBiomassEst', 'Carbon_Feed', 'Protein']",1.182338039080302,0.08000312248865764,0.02233175126214822,0.146112951139609,0.4019715090592702,0.5832180480162302
23,"['Time', 'dBiomassEst', 'dCarbon_Feed', 'Protein']",1.1339489221572876,0.06084313616156578,0.012262645177543163,0.11019661277532578,0.22072761257489523,0.7848090728123983
